title,pkg.filename,pkg.source,app.type,tags,app.title.full,app.title.short,app.credits,review.rating,text,review.status,pkg.version,review.summary,test.hw.model,test.hw.type,test.os.family,test.os.version
"com.apparitiongames.micron.demo","com.apparitiongames.micron.demo","com.android.vending","game","videogame" "laser and mirrors","Micron","Micron","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.applay.overlay","com.applay.overlay","com.android.vending","non-game","non-game software" "display manager","Overlays","Overlays","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.appmania.ironwars.hd","com.appmania.ironwars.hd","com.android.vending","game","videogame" "arena combat" "tank","IronWars","IronWars","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.apps.paced.breathing","com.apps.paced.breathing","com.android.vending","non-game","non-game software","Paced Breathing","Paced Breathing","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.appspot.escapingdroids.beta","com.appspot.escapingdroids.beta","com.android.vending","game","videogame","Escaping Droids","Escaping Droids","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.appspot.swisscodemonkeys.apps","com.appspot.swisscodemonkeys.apps","com.android.vending","non-game","non-game software","AppBrain App Market","AppBrain App Market","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.appszoom.appszoomtp","com.appszoom.appszoomtp","com.android.vending","non-game","non-game software","AppsZoom Today's Pick","AppsZoom Today's Pick","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.appxplore.sporos","com.appxplore.sporos","com.android.vending","game","videogame" "highlight all" "puzlle","Sporos","Sporos","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.appxy.tinyscan","com.appxy.tinyscan","com.amazon.venezia","non-game","non-game software","TinyScan Pro","TinyScan Pro","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.aquiris.wrathofpsychobos1","com.aquiris.wrathofpsychobos1","game","videogame","—","Ben 10: Wrath of Psychobos","Ben 10: Wrath of Psychobos","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.arbstudios.bioballfree","com.arbstudios.bioballfree","com.android.vending","game","videogame" "marble maze","com.arbstudios.bioballfree","com.arbstudios.bioballfree","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.arbstudios.tikikartfree","com.arbstudios.tikikartfree","com.android.vending","game","videogame","com.arbstudios.tikikartfree","com.arbstudios.tikikartfree","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.archison.randomadventureandroid","com.archison.randomadventureandroid","com.android.vending","game","videogame","Random Adventure Android","Random Adventure Android","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.argosy.vbandroid","com.argosy.vbandroid","com.amazon.venezia","non-game","non-game software","Atlas","Atlas","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.artemlatotin.battleforhexagon","com.artemlatotin.battleforhexagon","com.android.vending","game","videogame" "strategy" "risk-like","Battle for Hexagon","Battle for Hexagon","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.artfactory.vsmode","com.artfactory.vsmode","com.android.vending","game","videogame","VS MODE - Block Pang","VS MODE - Block Pang","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.artifex.mupdfdemo","com.artifex.mupdfdemo","com.android.vending","non-game","non-game software" "document viewer" "pdf","MuPDF","MuPDF","—","3","Lecteur PDF léger. Sans fioriture.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.artifexmundi.clockwork.amzn.full","com.artifexmundi.clockwork.amzn.full","com.amazon.venezia","game","videogame","Clockwork Tales (Full)","Clockwork Tales (Full)","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.artofbytes.gravedefence.hd.free","com.artofbytes.gravedefence.hd.free","com.android.vending","game","videogame","GRave Defense HD Free","GRave Defense HD Free","ArtOfBytess","1","HD Tower Defense, no more, no lezz.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.asrazpaid","com.asrazpaid","com.amazon.venezia","non-game","non-game software","AndroZip Pro","AndroZip Pro","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.astraware.mijnlieff","com.astraware.mijnlieff","com.android.vending","game","videogame" "boardgame conversion","Mijnlieff","Mijnlieff","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.asus.supernotepro","com.asus.supernotepro","com.android.vending","non-game","non-game software","SuperNote Pro","SuperNote Pro","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.asus.webstorage.id","com.asus.webstorage.id","com.android.vending","non-game","non-game software","MyCloud","MyCloud","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.AtaxxDomination.Free","com.AtaxxDomination.Free","com.android.vending","game","videogame" "boardgame conversion" "domination","Ataxx Domination","Ataxx Domination","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.atteo.langleo_trial","com.atteo.langleo_trial","com.android.vending","non-game","non-game software","Langleo","Langleo","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.aurum.google.aliceOfHeart","com.aurum.google.aliceOfHeart","com.android.vending","game","videogame" "cardgame","Alice of Hearts","Alice of Hearts","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.aurum.google.cabals","com.aurum.google.cabals","com.android.vending","game","videogame","Cabals","Cabals","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.avast.android.mobilesecurity","com.avast.android.mobilesecurity","com.android.vending","non-game","non-game software","avast! Mobile Security","avast! Mobile Security","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.avira.android","com.avira.android","com.android.vending","non-game","non-game software" "security" "pest-control" "antivirus","Avira","Avira","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.babycenter.mybabytoday","com.babycenter.mybabytoday","com.android.vending","non-game","non-game software","BabyCenter® My Baby Today","BabyCenter® My Baby Today","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.baraworks.baduk","com.baraworks.baduk","com.android.vending","game","videogame","Go (Baduk) School","Go (Baduk) School","More Games","2","Didacticiel dont on a vite fait le tour. De facture correcte mais plutôt limité.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.Bauernschnapsen","com.Bauernschnapsen","com.android.vending","game","videogame" "boardgame conversion" "cardgame","Bauern schnapsen","Bauern schnapsen","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.bbb.btr","com.bbb.btr","com.android.vending","game","videogame","Burn the Rope","Burn the Rope","Big Blue Bubble","1","Original et sympa mais peu pratique sur TFP. Le principe de ce jeu est original. Sa réalisation est bonne. Malheureusement, sa jouabilité sur une tablette est faible. Il est en effet peu pratique de la tourner et retourner sans cesse. Doit probablement être nettement plus agréable à jouer sur un smartphone.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.bdc.nh.hd.humble","com.bdc.nh.hd.humble","humblebundle","game","videogame","NHex HD Humble Bundle","NHex HD Humble Bundle","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.bdc.nh_lite","com.bdc.nh_lite","com.android.vending","game","videogame" "boardgame conversion","NHex Lite","NHex Lite","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.beansprites.hiddenobjectslostworlds","com.beansprites.hiddenobjectslostworlds","com.amazon.venezia","game","videogame","Hidden Objects Lost Worlds","Hidden Objects Lost Worlds","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.beardedEye.baamsAway","com.beardedEye.baamsAway","com.android.vending","game","videogame","Baams Away","Baams Away","Bearded Eye","2","Point'n'shoot arcade with exploding sheeps. Cute but not for me.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.bedtime.backtobed","com.bedtime.backtobed","com.amazon.venezia","game","videogame","Back to Bed","Back to Bed","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.beholder.offlinemaps","com.beholder.offlinemaps","com.android.vending","non-game","non-game software","Offline Maps","Offline Maps","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.bestappsmarket.android.bestapps","com.bestappsmarket.android.bestapps","com.android.vending","non-game","non-game software","BAM","BAM","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.bigduckgames.flow","com.bigduckgames.flow","com.android.vending","game","videogame" "puzzle","Flow Free","Flow Free","Big Duck Games LLC","3","Casse-tête simple et bien réalisé. Objectif : relier les paires de plots de couleurs. Difficulté augmentant très progressivement.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.bigfishgames.blackwidowamznfull","com.bigfishgames.blackwidowamznfull","com.amazon.venezia","game","videogame","Black Widow","Black Widow","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.binaryguilt.completeeartrainer","com.binaryguilt.completeeartrainer","com.android.vending","non-game","non-game software","Complete Ear Trainer","Complete Ear Trainer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.BipolarDesign.EchoplexDrumSim","com.BipolarDesign.EchoplexDrumSim","com.android.vending","non-game","non-game software","Echoplex Drum Simulator","Echoplex Drum Simulator","BipolarDesign","2","Simplistic but fun. Two channel toy beatbox","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.bit_blot.aquaria_humble","com.bit_blot.aquaria_humble","humblebundle","game","videogame","Aquaria","Aquaria","Bit Blot","2","Ni le temps ni l'envie d'explorer ce vaste monde. Certes très joli mais sans moi…","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.bitdefender.ciqfinder","com.bitdefender.ciqfinder","com.android.vending","non-game","non-game software","Carrier IQ Finder","Carrier IQ Finder","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
