title,pkg.filename,pkg.source,app.type,tags,app.title.full,app.title.short,app.credits,review.rating,text,review.status,pkg.version,review.summary,test.hw.model,test.hw.type,test.os.family,test.os.version
"videogame"§"com.zhihua.gobang","com.zhihua.gobang","com.android.vending","game",£,"Gobang Board Game","Gobang Board Game","JIAOINVENTIONS","1","Rudimentaire, trop facile et moche. aka Pente.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.zl.inputmethod.latin","com.zl.inputmethod.latin","com.android.vending","non-game",£,"Kii keyboard","Kii keyboard","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.zolmo.twentymm","com.zolmo.twentymm","com.amazon.venezia","non-game",£,"20 Minute Meals","20 Minute Meals","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.zpwebsites.linuxonandroid","com.zpwebsites.linuxonandroid","com.android.vending","non-game",£,"Complete Linux Installer","Complete Linux Installer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.zunaa.tng","com.zunaa.tng","com.android.vending","game",£,"Tiger and Goat","Tiger and Goat","Zunaa Software","1","Injouable sur TFP. L'interface ne fonctionne pas correctement sur TFP. Impossible de jouer.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.zutgames.glowgrid","com.zutgames.glowgrid","com.android.vending","game",£,"GlowGrid","GlowGrid","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.zynga.drop7","com.zynga.drop7","com.android.vending","game",£,"Drop7","Drop7","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "time" "timer"§"cook.timer","cook.timer","com.android.vending","non-game",£,"Ultimate Cook Timer","Ultimate Cook Timer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "reflex" "two players"§"coolcherrytrees.games.reactor","coolcherrytrees.games.reactor","com.android.vending","game",£,"2 Player Reactor","2 Player Reactor","Cool Cherry Trees","3","Terne, répétitif mais FUN. Mériterait un meilleur traitement graphique (HD) et une plus grande variété d'épreuves.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"cz.aponia.bor3","cz.aponia.bor3","com.android.vending","non-game",£,"Be-on-road","Be-on-road","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "artilery"§"cz.gdmt.AnnelidsDemo","cz.gdmt.AnnelidsDemo","com.android.vending","game",£,"Annelids","Annelids","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"dalama.achtBitGamesQuartett","dalama.achtBitGamesQuartett","com.android.vending","game",£,"8BitGames","8BitGames","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "boardgame conversion"§"dalmax.games.turnBasedGames.nineMenSMorris","dalmax.games.turnBasedGames.nineMenSMorris","com.android.vending","game",£,"Dalmax Men's Morris","Dalmax Men's Morris","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"dasher.android","dasher.android","com.android.vending","non-game",£,"Dasher","Dasher","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "boardgame conversion" "go"§"de.agrothe.go","de.agrothe.go","com.android.vending","game",£,"GOdroid","GOdroid","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "network" "log viewer"§"de.android.telnet","de.android.telnet","com.android.vending","non-game",£,"Network Signal Info","Network Signal Info","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "network" "analyser"§"de.android.wifiscanner","de.android.wifiscanner","com.android.vending","non-game",£,"WiFi Overview 360","WiFi Overview 360","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"de.android_telefonie.appmanager","de.android_telefonie.appmanager","com.android.vending","non-game",£,"AppMonster Free","AppMonster Free","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "flicking"§"de.codaweb.spacekeeper","de.codaweb.spacekeeper","com.android.vending","game",£,"Space Keeper","Space Keeper","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "programming"§"de.fhaachen.m32","de.fhaachen.m32","com.android.vending","non-game",£,"M32","M32","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"de.hms.xconstruction","de.hms.xconstruction","com.android.vending","game",£,"X Construction Lite","X Construction Lite","CrossConstruct","1","Principe sympa, réalisation décevante.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"de.mgsimon.android.andtidwiki","de.mgsimon.android.andtidwiki","com.android.vending","non-game",£,"AndTidWiki","AndTidWiki","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"de.onyxbits.drudgery","de.onyxbits.drudgery","fdroid","game",£,"Drudgery","Drudgery","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "application manager" "list"§"de.onyxbits.listmyapps","de.onyxbits.listmyapps","com.android.vending","non-game",£,"List My Apps","List My Apps","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"de.onyxbits.textfiction","de.onyxbits.textfiction","fdroid","game",£,"Text Fiction","Text Fiction","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "reflex" "arcade"§"de.owleet.angularis","de.owleet.angularis","com.android.vending","game",£,"Angularis","Angularis","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "store"§"de.robv.android.xposed.installer","de.robv.android.xposed.installer","web=http://repo.xposed.info/module/de.robv.android.xposed.installer","non-game",£,"Xposed Installer","Xposed Installer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"de.sistance.android.explode","de.sistance.android.explode","com.android.vending","game",£,"Explode!","Explode!","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"de.weblantis.connectz","de.weblantis.connectz","com.amazon.venezia","game",£,"ConnectZ","ConnectZ","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"de.worldiety.athentech.perfectlyclear","de.worldiety.athentech.perfectlyclear","com.amazon.venezia","non-game",£,"Perfectly Clear","Perfectly Clear","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "security" "network" "firewall"§"dev.ukanth.ufirewall","dev.ukanth.ufirewall","com.android.vending","non-game",£,"AFWall+","AFWall+","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"es.socialpoint.DragonCity","es.socialpoint.DragonCity","com.android.vending","game",£,"DragonCity","DragonCity","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"es.socialpoint.MonsterLegends","es.socialpoint.MonsterLegends","com.android.vending","game",£,"Monsters","Monsters","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "boardgame conversion" "domination"§"eu.bl.hexxagon","eu.bl.hexxagon","com.android.vending","game",£,"Hexxagon","Hexxagon","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "display manager" "filter"§"eu.chainfire.cf3d.cflumen","eu.chainfire.cf3d.cflumen","com.android.vending","non-game",£,"CF.lumen","CF.lumen","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "root manager"§"eu.chainfire.supersu","eu.chainfire.supersu","com.android.vending","non-game",£,"SuperSU","SuperSU","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"eu.curvedcat.talesofpocoro.demo","eu.curvedcat.talesofpocoro.demo","com.android.vending","game",£,"Tales of Pocoro Demo","Tales of Pocoro Demo","Curved Cat Games","1","Step-on-every-tile puzzler simpliste. Pas mal de niveau dans la démo mais c'est tellement simple qu'elle dure 15 minutes. Et puis, pourquoi des gfx si petits ?","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"eu.johncasson.meerkatchallenge","eu.johncasson.meerkatchallenge","fdroid","game",£,"Meerkat Challenge","Meerkat Challenge","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "network" "backup" "rsync"§"eu.kowalczuk.rsync4android","eu.kowalczuk.rsync4android","com.android.vending","non-game",£,"rsync backup for Android","rsync backup for Android","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "sdcard"§"eu.thedarken.sdm","eu.thedarken.sdm","com.android.vending","non-game",£,"SD Maid","SD Maid","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"fenris.game","fenris.game","com.android.vending","game",£,"Monad","Monad","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "obstacle runner"§"fishnoodle.canabalt_humble","fishnoodle.canabalt_humble","humblebundle","game",£,"Canabalt HD","Canabalt HD","Semi Secret Software","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"fortunesofwar.free","fortunesofwar.free","com.android.vending","game",£,"Fortunes of War FREE","Fortunes of War FREE","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "marble maze"§"fr.opena.maze","fr.opena.maze","com.android.vending","game",£,"Maze!","Maze!","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"fr.strasweb.browserquest","fr.strasweb.browserquest","fdroid","game",£,"BrowserQuest","BrowserQuest","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "wallpaper"§"fr.xgouchet.lifewallpaper","fr.xgouchet.lifewallpaper","com.android.vending","non-game",£,"LifeWallpaper","LifeWallpaper","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"fr.xtof54.dragonGoApp","fr.xtof54.dragonGoApp","fdroid","game",£,"DragonGoApp","DragonGoApp","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"free.inputmethod.latin.perfectkeyboard","free.inputmethod.latin.perfectkeyboard","com.android.vending","non-game",£,"Perfect keyboard free","Perfect keyboard free","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"fullsonorox.garethmurfin.co.uk","fullsonorox.garethmurfin.co.uk","com.android.vending","non-game",£,"Sonorox Sequecer (Tenori on)","Sonorox Sequecer (Tenori on)","Radiant Silver Labs","1","Mouais, sans grand intérêt.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"games.laylio.mightydungeons.demo","games.laylio.mightydungeons.demo","com.android.vending","game",£,"Mighty Dungeons DEMO","Mighty Dungeons DEMO","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"gr.sullenart.games.einsteinsriddle","gr.sullenart.games.einsteinsriddle","com.android.vending","game",£,"Einstein's Riddle","Einstein's Riddle","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "boardgame conversion"§"hk.doppio.game.jungle","hk.doppio.game.jungle","com.android.vending","game",£,"Jungle!","Jungle!","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"hr.podlanica","hr.podlanica","com.android.vending","non-game",£,"Music Volume EQ","Music Volume EQ","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "cardgame"§"hu.monsta.pazaak","hu.monsta.pazaak","com.android.vending","game",£,"Absolute Pazaak","Absolute Pazaak","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "battery manager" "optimizer"§"imoblife.batterybooster","imoblife.batterybooster","com.android.vending","non-game",£,"Battery Booster Lite","Battery Booster Lite","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "memory manager" "optimizer"§"imoblife.memorybooster.lite","imoblife.memorybooster.lite","com.android.vending","non-game",£,"Memory Booster Lite","Memory Booster Lite","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"imoblife.toolbox.full","imoblife.toolbox.full","com.android.vending","non-game",£,"All-In-One Toolbox","All-In-One Toolbox","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"imoblife.toolbox.full.plugin.timer","imoblife.toolbox.full.plugin.timer","com.android.vending","non-game",£,"Auto Tasks Plugin","Auto Tasks Plugin","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "two players"§"in.hashstash.circuletsfree","in.hashstash.circuletsfree","com.android.vending","game",£,"Circulets Free","Circulets Free","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"info.guardianproject.otr.app.im","info.guardianproject.otr.app.im","com.android.vending","non-game",£,"ChatSecure","ChatSecure","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"info.guardianproject.soundrecorder","info.guardianproject.soundrecorder","com.android.vending","non-game",£,"ChatSecureVoicePlugin","ChatSecureVoicePlugin","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"info.staticfree.android.robotfindskitten","info.staticfree.android.robotfindskitten","fdroid","game",£,"robotfindskitten","robotfindskitten","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "sliding tiles" "puzzle"§"io.github.mcsdwvl.to11","io.github.mcsdwvl.to11","com.android.vending","game",£,"to11","to11","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "lifehack" "relaxation" "music"§"ipnossoft.rma.free","ipnossoft.rma.free","com.amazon.venezia","non-game",£,"Relax Melodies","Relax Melodies","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"ipnossoft.rma.oriental","ipnossoft.rma.oriental","com.android.vending","non-game",£,"Relax Melodies Meditation","Relax Melodies Meditation","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "lifehack" "relaxation" "music"§"ipnossoft.rma.premium","ipnossoft.rma.premium","com.amazon.venezia","non-game",£,"Relax Melodies Premium","Relax Melodies Premium","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"it.alebertaz.SgorbionsApp","it.alebertaz.SgorbionsApp","com.android.vending","non-game",£,"Sgorbions collection","Sgorbions collection","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"it.braincrash.volumeacefree","it.braincrash.volumeacefree","com.android.vending","non-game",£,"Volume Ace Free","Volume Ace Free","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"it.ecosw.dudo","it.ecosw.dudo","fdroid","game",£,"Dudo","Dudo","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "obstacle runner" "urthwurm-like"§"it.junglestudios.splashyfish","it.junglestudios.splashyfish","com.android.vending","game",£,"Splashy Fish","Splashy Fish","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"it.medieval.blueftp","it.medieval.blueftp","com.android.vending","non-game",£,"Bluetooth File Transfer","Bluetooth File Transfer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "file manager"§"it.medieval.castle","it.medieval.castle","com.android.vending","non-game",£,"CASTLE File Manager","CASTLE File Manager","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "file manager" "ads"§"it.medieval.dualfm_xt","it.medieval.dualfm_xt","com.android.vending","non-game",£,"Dual File Manager XT","Dual File Manager XT","Medieval Software","5","Excellent gestionnaire de fichiers ! J'espérais un dual-pane avec drag'n'drop. Cependant le choix des deux onglets est bien exploité : raccourcis les liants, etc. De plus, il s'agit d'un des rares explorateurs de fichiers à bien gérer les « merge » !!","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"it.repix.android","it.repix.android","com.amazon.venezia","non-game",£,"Repix","Repix","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "terminal emulator"§"jackpal.androidterm","jackpal.androidterm","com.android.vending","non-game",£,"Terminal Emulator","Terminal Emulator","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"jp.bustercurry.virtualtenho_g","jp.bustercurry.virtualtenho_g","com.android.vending","game",£,"VirtualTENHO-G","VirtualTENHO-G","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"jp.co.sega.vtc.OneApk","jp.co.sega.vtc.OneApk","humblebundle","game",£,"Virtua Tennis Challenge","Virtua Tennis Challenge","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "network"§"jp.co.taosoftware.android.packetcapture","jp.co.taosoftware.android.packetcapture","com.android.vending","non-game",£,"tPacketCapture","tPacketCapture","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "pest-control"§"jp.co.taosoftware.android.spychecker","jp.co.taosoftware.android.spychecker","com.android.vending","non-game",£,"tSpyChecker","tSpyChecker","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "boardgame conversion" "shogi"§"jp.co.ultimaarchitect.android.hasamishogi.free","jp.co.ultimaarchitect.android.hasamishogi.free","com.android.vending","game",£,"Hasami Shogi","Hasami Shogi","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"jp.colopl.ensutekipuzzle","jp.colopl.ensutekipuzzle","com.android.vending","game",£,"Puzzle!","Puzzle!","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"jp.colopl.fighting_en","jp.colopl.fighting_en","com.android.vending","game",£,"Battle Robots!","Battle Robots!","COLOPL, Inc.","1","Pas très beau et rapidement lassant. Principe : personnaliser son robot en utilisant les power-ups récolté lors des combats. Contrôles en combat rudimentaires. Graphisme moyen sur écran de tablette.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "marble maze"§"jp.com.ooi.android.smb2","jp.com.ooi.android.smb2","humblebundle","game",£,"SMB2-SE","SMB2-SE","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "application manager" "list"§"jp.funnything.list_my_apps","jp.funnything.list_my_apps","com.android.vending","non-game",£,"List My Apps","List My Apps","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"jp.konami.swfc","jp.konami.swfc","com.android.vending","game",£,"Force Collection","Force Collection","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"jp.ne.gate.traque.hack","jp.ne.gate.traque.hack","com.android.vending","game",£,"TraqueHack","TraqueHack","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "display manager" "filter"§"jp.ne.hardyinfinity.bluelightfilter.free","jp.ne.hardyinfinity.bluelightfilter.free","com.android.vending","non-game",£,"Bluelight Filter","Bluelight Filter","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"jp.oneofthem.gotchawarriors","jp.oneofthem.gotchawarriors","com.android.vending","game",£,"G.W.X","G.W.X","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"jp.osima.android.mindboardfree","jp.osima.android.mindboardfree","com.android.vending","non-game",£,"MindBoard Classic Free","MindBoard Classic Free","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"jp.sawada.np2android","jp.sawada.np2android","fdroid","game",£,"Neko Project II for Android","Neko Project II for Android","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "text editor"§"jp.sblo.pandora.jota","jp.sblo.pandora.jota","com.android.vending","non-game",£,"Jota Text Editor","Jota Text Editor","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"jp.sblo.pandora.jota.plus","jp.sblo.pandora.jota.plus","com.android.vending","non-game",£,"Jota+","Jota+","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"junestudio.musicbox","junestudio.musicbox","com.android.vending","non-game",£,"MusicBox","MusicBox","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"kemco.wws.eog.hd.amazon","kemco.wws.eog.hd.amazon","com.amazon.venezia","game",£,"Eve of the Genesis","Eve of the Genesis","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "keyboard"§"kl.ime.oh","kl.ime.oh","com.android.vending","non-game",£,"Multiling O Keyboard","Multiling O Keyboard","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "keyboard" "extension"§"klye.plugin.en","klye.plugin.en","com.android.vending","non-game",£,"Language.English","Language.English","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "keyboard" "extension"§"klye.plugin.fr","klye.plugin.fr","com.android.vending","non-game",£,"Plugin.French","Plugin.French","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "keyboard" "extension"§"klye.plugin.lx","klye.plugin.lx","com.android.vending","non-game",£,"MK.linux.plugin","MK.linux.plugin","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"klye.usertext","klye.usertext","com.android.vending","non-game",£,"AutoText|NextWord","AutoText|NextWord","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "boardgame conversion" "go"§"lrstudios.games.ego.lite","lrstudios.games.ego.lite","com.android.vending","game",£,"ElyGo Lite","ElyGo Lite","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "boardgame conversion" "go"§"lrstudios.games.gnugo","lrstudios.games.gnugo","com.android.vending","game",£,"GNU Go","GNU Go","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "file manager"§"lysesoft.andexplorer","lysesoft.andexplorer","com.android.vending","non-game",£,"AndExplorer","AndExplorer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"lysesoft.andftp","lysesoft.andftp","com.android.vending","non-game",£,"AndFTP","AndFTP","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"lysesoft.andsmb","lysesoft.andsmb","com.android.vending","non-game",£,"AndSMB","AndSMB","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"mazzy.android.mutton","mazzy.android.mutton","com.android.vending","game",£,"Mutton","Mutton","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"me.abitno.vplayer.t","me.abitno.vplayer.t","com.android.vending","non-game",£,"VPlayer","VPlayer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"me.zed_0xff.android.alchemy","me.zed_0xff.android.alchemy","com.android.vending","game",£,"Alchemy","Alchemy","Andrey 'Zed' Zaikin","1","Où est l'intérêt ? C'est sympa dix minutes, le temps de la découverte. Mais au-delà ? Y a-t-il autre chose dans ce jeu qu'un fastidieux travail d'essais et erreurs ?","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"mlc.myapps","mlc.myapps","com.android.vending","non-game",£,"My Apps","My Apps","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "backup"§"mobi.infolife.appbackup","mobi.infolife.appbackup","com.android.vending","non-game",£,"App Backup & Restore","App Backup & Restore","Infolife LLC","5","Pratique et excellent : Permet de faire un backup automatique des applications au moment où elles sont installées ou mises-à-jour. Si l'APK n'est pas backupable (rare), il stocke un lien vers Google Play pour le récupérer au besoin.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "optimizer" "cache cleaner"§"mobi.infolife.cache","mobi.infolife.cache","com.android.vending","non-game",£,"App Cache Cleaner","App Cache Cleaner","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"mobi.infolife.taskmanager","mobi.infolife.taskmanager","com.android.vending","non-game",£,"Advanced Task Manager","Advanced Task Manager","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"mobi.mgeek.TunnyBrowser","mobi.mgeek.TunnyBrowser","com.android.vending","non-game",£,"Dolphin Browser","Dolphin Browser","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"mobi.omegacentauri.ScreenDim.Full","mobi.omegacentauri.ScreenDim.Full","com.amazon.venezia","non-game",£,"ScreenDim Full","ScreenDim Full","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"ms.game","ms.game","com.android.vending","game",£,"Zebra Puzzle","Zebra Puzzle","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "puzzle"§"name.boyle.chris.sgtpuzzles","name.boyle.chris.sgtpuzzles","fdroid","game",£,"Puzzles","Puzzles","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"net.adgjm.plugin.delicious","net.adgjm.plugin.delicious","com.android.vending","non-game",£,"Delicious Plug-in for Angel Browser","Delicious Plug-in for Angel Browser","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"net.androidcomics.acv","net.androidcomics.acv","com.android.vending","non-game",£,"ACV","ACV","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"net.anzix.osm.upload","net.anzix.osm.upload","f-droid","non-game",£,"OsmGpxUploader","OsmGpxUploader","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"net.asceai.meritous","net.asceai.meritous","fdroid","game",£,"Meritous","Meritous","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"net.bramp.musicgrid","net.bramp.musicgrid","com.android.vending","non-game",£,"MusicGrid","MusicGrid","Andrew Brampton","1","Mouais, sans grand intérêt.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
